radiation,temperature,pressure,humidity,hour_sin,hour_cos,zonal_wind_u,meridional_wind_v,seasonal_pc1
2.63,49,30.41,102,0.9153993230333209,0.40254699028826146,10.103101923953124,-7.137522785547843,2.6705108290389616
3.2,49,30.41,102,0.9239629990975164,0.3824818640128218,2.76571281885979,-4.892364725119606,2.6705108290389616
2.85,49,30.41,102,0.932113258801655,0.3621669128539478,5.726196753568214,-3.573957294012457,2.6705108290389616
2.38,49,30.41,102,0.9398666058710694,0.34154174440087987,5.009126678052902,-4.5245054893566765,2.6705108290389616
2.67,49,30.41,102,0.9471169751342892,0.32088850931822765,1.116088342444037,-0.09352439179445235,2.6705108290389616
3.22,49,30.41,102,0.9538699027701232,0.30022026678643077,2.2161575579130472,0.3887745857240123,2.6705108290389616
2.73,49,30.41,102,0.9601515396192094,0.2794799115622834,14.013792254116211,-9.392045925061936,2.6705108290389616
1.61,49,30.42,102,0.9661325575882088,0.2580462771831175,1.4071432276029558,-3.062163930460147,2.6705108290389616
1.85,50,30.41,102,0.9714284306289189,0.23733268667808013,2.709760799123268,-7.388781794824829,2.6705108290389616
1.71,50,30.41,102,0.976437457398784,0.21580058338335864,8.053401545820169,-6.1283866997588605,2.6705108290389616
1.76,50,30.41,102,0.9808703112481418,0.1946623551485323,1.1170893920525364,-8.930403758518631,2.6705108290389616
1.73,49,30.41,102,0.9848708281680829,0.17329007999165572,6.620524075166256,-9.095667153658603,2.6705108290389616
1.71,49,30.41,102,0.9884057195508679,0.15183587704864474,2.456567419655929,-8.658249044274772,2.6705108290389616
1.71,49,30.41,101,0.9915111778391618,0.13002147599530656,5.27635336696122,-9.935924473694282,2.6705108290389616
2.02,48,30.41,92,0.9962263229587447,0.0867935103800913,2.9705483385030256,-1.5914592576050806,2.6705108290389616
1.87,48,30.42,86,0.9978826385222864,0.06504029317123287,7.720970343634056,-4.624566677292416,2.6705108290389616
1.72,48,30.41,80,0.9990859062640476,0.04274753682432253,7.5571532681873235,-6.730812319558884,2.6705108290389616
4.43,49,30.41,76,0.9999998704318295,-0.0005090543431793201,1.2266145189192519,-6.637613789757317,2.6705108290389616
8.3,48,30.41,76,0.9997507925805995,-0.02232381541007714,4.046676013521964,-9.275710929173352,2.6705108290389616
9.09,48,30.41,72,0.9990162364978611,-0.04434590413611599,3.4116045128894354,-2.934442817236764,2.6705108290389616
11.28,49,30.41,73,0.9978302907517279,-0.0658385210824342,2.5351469943711744,-6.255839649234209,2.6705108290389616
13.64,49,30.41,73,0.9961310532340095,-0.0878801728656865,6.700968342837585,-11.71951463450123,2.6705108290389616
18.71,49,30.41,71,0.9940007902687867,-0.10937288944261986,1.1684784408502127,-4.345648183328726,2.6705108290389616
27.94,50,30.42,76,0.9882617342600969,-0.15277023465723158,7.859990714478957,-0.39679461728278703,2.6705108290389616
43.99,49,30.42,82,0.9847065619423454,-0.17422108617410803,3.5920138887591833,-10.661141412764447,2.6705108290389616
53.19,49,30.42,90,0.9806716154808827,-0.19566088671504017,5.615705607114504,-0.21966004238988532,2.6705108290389616
43.18,49,30.42,90,0.9761699224434476,-0.21700756327085355,10.78000641033628,-3.217757261371447,2.6705108290389616
51.8,49,30.42,78,0.9658128032307327,-0.2592404851013707,5.947938152154483,-10.846148244337485,2.6705108290389616
63.75,50,30.42,76,0.9599276645588966,-0.28024788815351076,6.233478395789355,-2.5896422705129307,2.6705108290389616
62.49,50,30.42,78,0.9535199350057119,-0.3013299413379015,4.8445657465531315,-12.600800876425438,2.6705108290389616
87.65,50,30.43,78,0.9468131882118983,-0.32178375755780525,4.0592998749174125,-8.03256400693424,2.6705108290389616
92.24,50,30.43,81,0.9395681966356064,-0.34236180258743,3.262215298360187,-0.8454888214191574,2.6705108290389616
155.07,50,30.43,92,0.9151649757859522,-0.4030794798730114,2.2321595054711825,-0.28277896338774366,2.6705108290389616
242.53,51,30.44,94,0.9061540587910791,-0.4229477766065847,5.710547963257934,3.598908439976024,2.6705108290389616
146.12,51,30.44,95,0.8867756631128266,-0.46220009012418706,0.8070610696900862,2.1002743701218405,2.6705108290389616
183.46,51,30.44,96,0.8765518053025542,-0.48130752396034,4.661384015609919,-3.1394106228743555,2.6705108290389616
406.11,51,30.45,99,0.8432351160123173,-0.5375449182381822,2.7908543464430675,-3.530032863436237,2.6705108290389616
449.0,52,30.45,93,0.8312271199153919,-0.5559329771808493,11.730026028262866,-6.682551112881644,2.6705108290389616
555.78,53,30.45,82,0.8188599565768903,-0.5739933549396661,11.777180421145852,-3.783506485758783,2.6705108290389616
587.37,53,30.45,78,0.8062725651464913,-0.5915442085694838,-1.413019563428659,-3.059456767690611,2.6705108290389616
386.25,54,30.45,74,0.7931319359485439,-0.6090498601744482,2.563049120181108,3.698753737076699,2.6705108290389616
633.24,53,30.45,72,0.7796112982256712,-0.6262637013901441,7.394067830923538,-6.909570240738686,2.6705108290389616
234.56,54,30.45,73,0.7656235755677105,-0.6432888468914366,3.6229917313175077,6.986474856091946,2.6705108290389616
462.71,53,30.45,75,0.7368841696108839,-0.676019023827642,0.5794010679416103,-3.319818429141588,2.6705108290389616
786.81,54,30.46,69,0.7065409101866849,-0.7076721997030623,8.690480085328714,-2.3399905740205535,2.6705108290389616
708.67,55,30.46,69,0.6910926844620546,-0.72276614577817,5.468813631719551,1.2947885779224393,2.6705108290389616
398.94,54,30.46,81,0.6752148058502426,-0.737621153411844,2.5110776594881026,2.247529529955002,2.6705108290389616
793.15,54,30.46,78,0.6590723948507384,-0.7520795026762213,-0.32812529567084286,-12.365647325972907,2.6705108290389616
838.66,54,30.46,85,0.6423418343398799,-0.7664182721313985,8.987251344954963,-0.47886664386362393,2.6705108290389616
724.35,55,30.46,72,0.6254129049570669,-0.7802939819793324,1.609058722281558,-2.961052182628608,2.6705108290389616
831.38,56,30.46,71,0.6083574901690653,-0.793663130147291,5.486371992416971,-3.9322032451060607,2.6705108290389616
725.35,56,30.46,69,0.5906643498680814,-0.8069173599538659,3.941208353992299,4.006404461661517,2.6705108290389616
794.6,56,30.46,71,0.5730997759689259,-0.8194855988877211,9.371078856830692,-8.074638137963877,2.6705108290389616
899.06,57,30.47,76,0.5183379943432183,-0.8551758436837712,7.418588534895443,-2.627059982169778,2.6705108290389616
928.27,57,30.47,77,0.4995590812228147,-0.866279818746701,2.761183622322541,3.5532893217155523,2.6705108290389616
999.94,57,30.47,76,0.4804148496204224,-0.8770413743171909,8.884226385656891,1.4389306892265143,2.6705108290389616
916.47,57,30.47,76,0.4613615378036108,-0.8872122245750942,4.258400693724024,1.4546558121049649,2.6705108290389616
986.69,58,30.47,73,0.44196254885667663,-0.8970335029463,8.648719738203079,-10.365792149663067,2.6705108290389616
486.31,58,30.47,70,0.4220909217526117,-0.9065535029848104,0.2993669158040585,-7.864304130037315,2.6705108290389616
1073.71,58,30.47,74,0.36189575677909636,-0.9322185694488633,-2.3287907651822586,5.114795555249675,2.6705108290389616
1027.63,58,30.47,74,0.3414050427321941,-0.9399162711630376,1.0336950885093996,-4.379666021969204,2.6705108290389616
1006.1,58,30.47,73,0.321164000898493,-0.9470235923813476,7.512331795386043,2.345585427144342,2.6705108290389616
1012.53,59,30.47,78,0.30049772358812316,-0.9537825318794405,3.9870963204926646,-3.9607401999012577,2.6705108290389616
1008.46,59,30.47,74,0.2794100866329791,-0.9601718614330202,6.731438749421528,0.5002323088189441,2.6705108290389616
1013.32,59,30.47,71,0.2583975558281779,-0.9660386654487613,12.259337552742595,11.589026825748364,2.6705108290389616
1009.88,58,30.47,77,0.2160136038531387,-0.9763903537778215,7.301558880604481,2.936688256023414,2.6705108290389616
978.36,58,30.46,76,0.17314683450378662,-0.9848960217714956,11.249995716317805,0.009817475796395511,2.6705108290389616
952.03,58,30.46,77,0.1515483550596365,-0.9884498449990866,10.550368252170596,10.120974742760241,2.6705108290389616
974.1,59,30.46,73,0.13016568407475898,-0.9914922564949007,7.357078073236635,-2.794691794152037,2.6705108290389616
1005.43,59,30.46,76,0.1082162432288979,-0.9941273785091245,6.138221209726245,8.045908300525607,2.6705108290389616
1000.96,59,30.46,71,0.08650371622160974,-0.9962515280188288,5.868060701569964,9.598352129542354,2.6705108290389616
1063.06,60,30.46,71,0.04325612030539547,-0.9990640159950338,2.110279391337785,2.627474241642538,2.6705108290389616
1061.27,60,30.46,72,0.02123324340529906,-0.9997745492732305,7.868963293470423,0.1277367841113392,2.6705108290389616
1065.3,60,30.46,73,-0.0007272204575658951,-0.9999997355751681,2.6686929110727413,4.9459557363961615,2.6705108290389616
1070.12,60,30.46,69,-0.022178407315887865,-0.9997540288735678,4.980918474937118,2.6028544227501658,2.6705108290389616
1067.15,60,30.46,71,-0.06605621231323844,-0.9978159032681472,6.515095287595499,-1.7652289918169033,2.6705108290389616
1072.24,60,30.45,68,-0.0875179635921531,-0.9961629415154343,7.040107655226435,8.774929299021284,2.6705108290389616
1072.94,60,30.45,68,-0.1310308746207164,-0.9913782879890654,0.8762551766246733,5.551268041217111,2.6705108290389616
1073.43,60,30.45,60,-0.17400625238375886,-0.9847445476525166,10.045129194147902,5.0653607445943605,2.6705108290389616
1069.16,61,30.45,62,-0.19551825174128068,-0.9807000628306461,4.096127518199083,1.8632604097796468,2.6705108290389616
1059.15,61,30.45,64,-0.2594511865974114,-0.965756222746297,9.899587574034719,-2.100610831167301,2.6705108290389616
1051.8,61,30.45,68,-0.2803176953221023,-0.9599072818190854,-1.5656292727228225,4.218862996162995,2.6705108290389616
1058.61,61,30.44,61,-0.3009832117934843,-0.9536294386282749,5.578348109575604,-0.6829585407579953,2.6705108290389616
1048.67,62,30.44,57,-0.3219214625499443,-0.9467663766472195,7.28867569589251,2.9685192605246544,2.6705108290389616
1039.12,62,30.44,65,-0.3425667764204263,-0.9394934825175306,-2.8724749967548817,-1.7623244289908826,2.6705108290389616
1019.48,62,30.44,65,-0.36270913304541696,-0.9319024009012113,4.6555232947707275,7.70234398425876,2.6705108290389616
1018.59,61,30.44,66,-0.3833551952704561,-0.9236009929938093,4.943060354840389,4.596591599044362,2.6705108290389616
998.96,62,30.44,62,-0.403412216595172,-0.915018351456281,4.926343336405526,8.839996681665262,2.6705108290389616
1004.49,62,30.44,67,-0.42307956689807236,-0.9060925339463622,1.0628931177067453,1.9831183071949174,2.6705108290389616
989.02,62,30.43,61,-0.46207110894388875,-0.8868428780112996,5.843903528446068,-3.3780603236495925,2.6705108290389616
978.9,62,30.43,61,-0.4813712673336984,-0.876516801313899,4.894654808809079,4.648102225919967,2.6705108290389616
972.4,62,30.43,57,-0.5004407892090145,-0.865770764403522,4.348692356945982,-1.1570975691961338,2.6705108290389616
948.24,62,30.43,56,-0.5191462344390726,-0.854685431762898,7.826230128424227,4.4441109321150964,2.6705108290389616
942.14,63,30.43,56,-0.5376675561283312,-0.8431569243545284,4.489038226169209,-0.31390413184856397,2.6705108290389616
926.05,63,30.43,61,-0.5558120742172225,-0.8313079682971581,3.6294650774402957,2.660259997000539,2.6705108290389616
918.24,62,30.42,59,-0.5741124472210806,-0.8187764639667056,7.1905545915023374,5.412570984904,2.6705108290389616
902.24,62,30.42,61,-0.5915442085694838,-0.8062725651464914,-0.14699733542118,3.366792506730861,2.6705108290389616
884.62,63,30.42,61,-0.6090498601744482,-0.7931319359485439,5.026045819968199,6.0560518009327,2.6705108290389616
877.7,62,30.42,58,-0.6260936016870249,-0.779747909215901,0.6137047654563841,8.979051534591843,2.6705108290389616
866.92,62,30.42,59,-0.6432331674728679,-0.7656703548282521,-0.3967946172827859,7.859990714478957,2.6705108290389616
856.11,62,30.42,60,-0.659783106162655,-0.7514560884192494,4.678845000400471,3.1133277151992083,2.6705108290389616
843.89,62,30.42,57,-0.6758046443135769,-0.7370807843948992,9.744748694379107,5.62159878356653,2.6705108290389616
806.42,62,30.42,59,-0.7074152474025546,-0.7067981803473907,0.5308417323515953,5.594873283211512,2.6705108290389616
793.65,62,30.42,58,-0.722565084489228,-0.6913028993697876,7.06081682077461,-3.475883459419537,2.6705108290389616
782.78,62,30.41,60,-0.7377193516223528,-0.675107516060883,0.8588604112384914,2.0796294847898382,2.6705108290389616
773.13,63,30.41,63,-0.7521753529153026,-0.6589630023504659,11.236949971971141,-0.5417151718548822,2.6705108290389616
760.63,62,30.41,55,-0.7662781166439505,-0.6425090255806529,8.139426132502194,-3.840539315453022,2.6705108290389616
739.28,62,30.41,58,-0.7802030111066892,-0.6255263875010033,0.37103333528981386,11.243879858131876,2.6705108290389616
725.79,62,30.41,56,-0.7937958342738636,-0.6081843252579442,2.189290568890642,0.5191404482088544,2.6705108290389616
689.85,63,30.42,60,-0.8192771597602023,-0.5733977114492662,-2.8641891805594293,4.835371789011297,2.6705108290389616
669.48,63,30.41,58,-0.8317523200106084,-0.5551468978180194,7.287076525319496,7.022315552162087,2.6705108290389616
628.8,63,30.42,58,-0.855213536025105,-0.5182758028303429,0.18258280075348954,6.74753017932258,2.6705108290389616
596.57,62,30.42,56,-0.8662434874945091,-0.4996220775479705,5.561134934567608,0.8112818496254691,2.6705108290389616
577.1,62,30.42,57,-0.8769714915334647,-0.48054240503577855,6.335329193532479,4.66910098515497,2.6705108290389616
573.13,62,30.42,58,-0.8873799217102588,-0.46103890784346496,0.8175594077805229,3.2693266301716566,2.6705108290389616
564.1,62,30.42,58,-0.8971299028683213,-0.4417668359887107,5.134270180977859,4.381982394843866,2.6705108290389616
536.66,62,30.42,57,-0.9063999664692219,-0.42242052599819685,2.311609521661812,3.8608886825914115,2.6705108290389616
497.13,63,30.42,50,-0.9154871233774167,-0.4023472715579698,5.527139708102982,1.0174117392242368,2.6705108290389616
487.99,63,30.42,53,-0.9240742194692139,-0.3822130778928989,12.16716864448042,2.230898289203817,2.6705108290389616
409.4,62,30.42,53,-0.9320869188158094,-0.362234697085261,7.7754565313631945,-1.2162136855345163,2.6705108290389616
457.65,62,30.42,52,-0.939941096352971,-0.3413366891893911,11.039164285775522,2.1677988540586948,2.6705108290389616
394.97,62,30.43,52,-0.9470235923813477,-0.3211640008984927,6.663733942604242,-1.0757090416019177,2.6705108290389616
391.31,62,30.43,52,-0.953869902770123,-0.30022026678643154,1.6733427239872691,-4.17731063341941,2.6705108290389616
419.82,62,30.43,53,-0.9601515396192095,-0.2794799115622829,7.705925963336721,-1.5986259873944932,2.6705108290389616
295.09,62,30.43,54,-0.9660010728300396,-0.25853805772306065,4.058328643681216,-3.8877202342602506,2.6705108290389616
135.35,61,30.43,54,-0.9714801854702895,-0.23712074822463777,4.487751307674877,-7.80128759888151,2.6705108290389616
136.33,60,30.43,56,-0.9763746422434486,-0.21608460839212426,1.155804760830906,1.9304443412957057,2.6705108290389616
128.31,60,30.43,59,-0.9808986133652747,-0.19451969128620686,0.3041927988709796,2.229342221623912,2.6705108290389616
117.46,59,30.43,60,-0.9848708281680829,-0.17329007999165563,0.9909129674855583,0.5220071751125315,2.6705108290389616
107.07,59,30.43,58,-0.9884057195508679,-0.15183587704864465,5.599877349062655,-0.4751564747059705,2.6705108290389616
92.85,59,30.44,57,-0.9915300782090077,-0.12987726516538212,1.1169057038036652,-0.08319644710466882,2.6705108290389616
80.18,58,30.44,56,-0.9962703764929413,-0.08628636579792351,6.566469552101918,-4.338015401231125,2.6705108290389616
52.13,58,30.44,56,-0.99907342924051,-0.04303815732123907,3.8458805600389634,2.3364936802641667,2.6705108290389616
46.79,58,30.44,56,-0.9997745492732306,-0.021233243405298235,3.055747010762751,1.4210243510279874,2.6705108290389616
28.36,58,30.44,57,-0.9999998704318295,0.0005090543431789756,1.4278401811900607,1.738899771976273,2.6705108290389616
16.63,58,30.44,54,-0.9997556390892621,0.022105703092665404,2.189471649709785,0.5183762100223289,2.6705108290389616
13.08,57,30.44,55,-0.9990194587813651,0.044273253508053126,3.1436297378888827,-1.2142866511086563,2.6705108290389616
11.66,57,30.44,57,-0.9978159032681472,0.06605621231323838,3.659867598400133,-2.618275990452657,2.6705108290389616
9.45,57,30.44,59,-0.996175659950808,0.08737307664018787,2.7927022846794562,-3.5285710916950714,2.6705108290389616
11.46,57,30.44,59,-0.9940087414613663,0.1093006033761506,2.0667141653571113,-3.9973356825155753,2.6705108290389616
5.78,56,30.44,59,-0.9847571991403593,0.1739346392793417,2.1183087258270854,-0.7584643314519344,2.6705108290389616
4.22,56,30.44,59,-0.9807142787259215,0.19544693270321592,6.098523509922985,-2.893183540482116,2.6705108290389616
2.51,56,30.44,61,-0.9762014745890667,0.2168655828160192,2.0360932386118256,-2.685372287724592,2.6705108290389616
2.77,55,30.45,63,-0.9658128032307329,0.2592404851013697,2.563049120181109,-3.6987537370766987,2.6705108290389616
3.04,55,30.45,64,-0.9599684148086877,0.28010826937042654,0.0,-0.0,2.6705108290389616
2.53,55,30.45,65,-0.953585652308238,0.3011219083890647,1.386267301884426,-3.0716710383317536,2.6705108290389616
2.62,55,30.45,61,-0.9395183921922401,0.3424984536206084,3.130523908425201,1.247685881453422,2.6705108290389616
2.63,55,30.45,60,-0.9318496371396823,0.3628446689185918,1.1116992673887325,0.13610561666351523,2.6705108290389616
2.22,55,30.45,67,-0.9237403238175199,0.3830193391377302,1.951886518811797,1.1192135710760323,2.6705108290389616
2.63,54,30.45,67,-0.9151356605990922,0.4031460314822199,3.479792337260299,-2.8532517045547356,2.6705108290389616
2.37,54,30.45,66,-0.906154058791079,0.422947776606585,0.29893022803882086,-1.079370519684811,2.6705108290389616
2.48,54,30.45,65,-0.8967440470248228,0.44254956120816835,3.2039681645430167,-1.0447430308907804,2.6705108290389616
2.87,54,30.45,66,-0.8868428780112999,0.4620711089438883,1.1216018650424646,-3.1778781059589534,2.6705108290389616
2.47,54,30.45,65,-0.876586804655568,0.4812437780415877,3.268898108934105,-0.8192711110536203,2.6705108290389616
2.37,54,30.45,64,-0.8655887417688121,0.5007555592532996,4.8420079732486965,-6.204180750670958,2.6705108290389616
2.38,54,30.46,64,-0.8546099159640764,0.5192705379047364,4.465977401953357,0.5523095556315666,2.6705108290389616
2.62,54,30.46,65,-0.8428831131035943,0.5380966991580541,1.469304343697537,-1.7040084347184286,2.6705108290389616
2.22,54,30.46,65,-0.8311866891304892,0.5559934242527472,0.6382357514085552,-0.9203559776651408,2.6705108290389616
2.15,54,30.46,64,-0.8189016963862862,0.5739338042454571,3.2619199683462097,-0.8466274978432151,2.6705108290389616
2.1,54,30.46,66,-0.806358593235837,0.5914269347220517,1.2296347632177782,-3.1376580994567203,2.6705108290389616
2.36,53,30.46,67,-0.7930876424956416,0.609107536745939,3.5966938106238593,-2.7044026387762643,2.6705108290389616
2.58,53,30.46,69,-0.7795657529826633,0.6263203946675959,5.9610020549871905,-3.1668524595311496,2.6705108290389616
2.64,52,30.46,68,-0.7656703548282519,0.6432331674728682,7.116206163694592,-5.509955520310042,2.6705108290389616
2.57,51,30.46,68,-0.7516000128791732,0.6596191481756929,7.863324833927531,-0.3240718379288336,2.6705108290389616
3.0,51,30.46,67,-0.7368841696108845,0.6760190238276413,5.272321940179628,-4.214869079710605,2.6705108290389616
3.02,51,30.46,66,-0.721961533847297,0.6919331930503538,2.057586937585224,-2.6689391140074106,2.6705108290389616
2.7,50,30.46,67,-0.7069010622482775,0.707312440292306,3.0264618791712095,-8.475879216572372,2.6705108290389616
3.38,50,30.46,68,-0.6911452436719451,0.7227158861887898,1.0023286574873271,-4.386950793248045,2.6705108290389616
2.57,50,30.46,73,-0.6752684453887565,0.7375720484550997,0.4751564747059704,-5.599877349062655,2.6705108290389616
2.54,50,30.47,78,-0.659127085872766,0.7520315715904986,-2.12615900767331,-6.4063989786844875,2.6705108290389616
2.66,51,30.47,80,-0.6424532985645764,0.7663248391925549,2.4059131599143315,-3.802838659074434,2.6705108290389616
2.47,51,30.47,86,-0.6257533128893443,0.780021019850113,0.9526191424012945,-3.2325557643342555,2.6705108290389616
2.33,51,30.47,88,-0.6083574901690654,0.7936631301472908,1.5250595839112429,-4.2336973516679794,2.6705108290389616
2.28,51,30.47,88,-0.5910163777478995,0.8066595572072224,0.9689695910380692,-0.561692025618592,2.6705108290389616
2.67,51,30.47,88,-0.5728613730277087,0.8196522721818127,5.541134064637235,-0.9382074811665249,2.6705108290389616
2.6,51,30.46,88,-0.5552073830856254,0.8317119463896209,10.04336043774366,-5.06886684748825,2.6705108290389616
2.65,52,30.46,89,-0.5368702066514057,0.8436648512354161,1.8428265375905473,-2.82150498003318,2.6705108290389616
2.6,52,30.46,86,-0.5185245524331559,0.8550627395249984,1.2441495529434372,-1.8747244837337154,2.6705108290389616
2.36,52,30.47,86,-0.4994960822557425,0.8663161454175747,1.0386654555369261,0.4190155981276471,2.6705108290389616
2.16,52,30.47,91,-0.480478628598606,0.8770064352443503,0.9272083343608343,-0.628239368944519,2.6705108290389616
2.37,52,30.47,94,-0.46116796714452035,0.8873128569336695,1.3892576146963955,-1.7698766284710585,2.6705108290389616
2.04,52,30.47,95,-0.44196254885667635,0.8970335029463002,3.502094168367095,-2.82583375942202,2.6705108290389616
1.93,51,30.47,96,-0.4222886909994305,0.9064613954570748,1.6450100881421936,-1.5350706204961424,2.6705108290389616
2.68,51,30.47,97,-0.40248041950656277,0.9154285946559793,0.5956177781538611,-3.3169473107583514,2.6705108290389616
2.52,51,30.47,98,-0.3822802774557668,0.9240464217063675,2.12881922701217,-0.728442652995627,2.6705108290389616
3.03,51,30.47,98,-0.3621669128539482,0.9321132588016549,3.5299156895124844,-4.373110474814649,2.6705108290389616
2.5,51,30.47,98,-0.34181512606045106,0.9397672156424047,0.7589763661847811,-4.435533212092199,2.6705108290389616
2.13,51,30.46,99,-0.32116400089849273,0.9470235923813477,4.830103077801486,-4.715146260489976,2.6705108290389616
2.32,51,30.47,99,-0.3001508986158062,0.9538917328817375,0.0,0.0,2.6705108290389616
1.99,51,30.46,99,-0.27920060298058474,0.9602327964068286,0.976086777577729,-2.02725296957186,2.6705108290389616
2.24,51,30.46,99,-0.25839755582817847,0.9660386654487612,1.2678757667796625,-3.1224014860380915,2.6705108290389616
2.52,50,30.46,98,-0.23740333031946018,0.9714111687402144,1.06175319463076,-5.518793360300001,2.6705108290389616
1.9,50,30.46,92,-0.2161556117883479,0.9763589255455214,2.735775647292397,-4.909168117683675,2.6705108290389616
1.92,51,30.46,83,-0.19437702330901427,0.9809268947324907,3.672360448834646,-5.663591504852287,2.6705108290389616
